group,mae,rmse,r2,lag_ms,mae_delta,mae_pct_change
exp_S3A1_A1_adaptive_complementary,0.066157356,0.10076499,0.9248888,15.5,0.066157356,0.0
exp_S3A1_R1_j7_reference,0.06686626,0.102764085,0.92187893,27.0,0.06686626,0.0
exp_S3A1_D1_persistent_bias_state,0.06689459,0.097624,0.92949843,27.0,0.06689459,0.0
exp_S3A1_B1_cadence_step_length,0.0693683,0.10461258,0.9190432,6.0,0.0693683,0.0
exp_S3A1_R0_e2_reference,0.06981658,0.10560694,0.91749686,22.5,0.06981658,0.0
exp_S3A1_F1_frozen_nominal_bias,0.07417454,0.10933418,0.9115704,4.0,0.07417454,0.0
exp_S3A1_C1_invariant_nominal_slowcalib,0.07514183,0.11081927,0.90915185,-6.5,0.07514183,0.0
exp_S3A1_E1_speed_mode_residual,0.15550643,0.23036785,0.607419,24.0,0.15550643,0.0
