group,mae,rmse,r2,lag_ms,mae_delta,mae_pct_change
exp_NA_A4_U3_smoothgru14_screen_noassist,0.05763172,0.07837144,0.9454305,-26.01851851851852,0.05763172,0.0
exp_NA_A4_U2_big14_screen_noassist,0.057751477,0.08042788,0.94566154,-16.48148148148148,0.057751477,0.0
exp_NA_A4_U4_mag16_screen_noassist,0.06035605,0.08470213,0.9392944,-14.074074074074074,0.06035605,0.0
exp_NA_A4_U6_thigh16_screen_noassist,0.062614374,0.08591411,0.9380235,-16.296296296296294,0.062614374,0.0
exp_NA_A4_U5_evalclamp14_screen_noassist,0.063544534,0.09018127,0.9338538,-37.638888888888886,0.063544534,0.0
exp_NA_A4_U1_residual14_screen_noassist,0.8249488,1.0044975,-7.090751,37798.00925925926,0.8249488,0.0
