1,30.1070996486634,-16.7226933470307,30.2976593915038,-15.639492945331
1.106,30.3122761327115,-19.9145541404407,30.2277659741923,-17.2037107519263
1.222,30.2178352552364,-22.5313997475971,30.1446924325642,-18.8856466018199
1.351,30.1968632823899,-25.0589383034954,30.0447164200653,-20.7171184847985
1.494,30.0709239891498,-27.4704078151926,29.9252330275057,-22.696757772498
1.651,29.8254028864584,-30.42755926086,29.7845008345072,-24.8061172381624
1.825,29.6352765934344,-32.2255991951871,29.618106595409,-27.0627352365861
2.018,29.433930247162,-33.8556690378931,29.4223928277612,-29.4636432843648
2.231,29.1777338897405,-35.7516190047565,29.1949412944505,-31.9874314598003
2.466,28.9072735380363,-37.7681067216781,28.9327533809853,-34.6193441660513
2.727,28.5293788914827,-40.2892597924827,28.6310587535157,-37.3587901160077
3.014,28.0682726691426,-42.32240662808,28.2904626435286,-40.1564614848514
3.332,27.6561215245656,-44.5065716136456,27.9067111656131,-43.0083418025141
3.684,27.2324362325648,-47.0658648185275,27.4790026464325,-45.8835996145077
4.073,27.0122829122898,-49.2515750101647,27.0078326269849,-48.7486912454603
4.502,26.458836224334,-52.6787487701881,26.494988223876,-51.5699309475109
4.978,26.1003404100825,-54.9895278296966,25.9388100674564,-54.3377132667462
5.503,25.32699325186,-58.0337344330674,25.3447799164834,-57.0117207153415
6.083,25.0358770202526,-59.1019176132111,24.7147479157005,-59.5774786893373
6.725,23.7921872796898,-62.8662838506631,24.050598179358,-62.0242900431876
7.435,23.3773587500868,-64.5590661103155,23.3562060871085,-64.3383935684197
8.219,22.9284994137398,-66.1755347368415,22.6359956583555,-66.5095755994807
9.086,21.8873122069392,-68.629713492994,21.8921659066538,-68.5381178249895
10.045,19.9583379512177,-73.1780000494594,21.127641293498,-70.4241693107673
11.105,20.4842432569379,-72.5160434631872,20.3458183650849,-72.1688345401675
12.277,19.7491999889733,-74.555141074977,19.5490212300634,-73.7772297605033
13.572,19.0602557687987,-76.5061580061786,18.7400299941792,-75.2544205301
15.004,18.6299969329161,-77.8864587870516,17.9202121031616,-76.6085546965302
16.587,18.0037654337441,-79.5611020057635,17.0915469287954,-77.8466920024382
18.337,17.245686831287,-81.1694461514533,16.2554671067954,-78.9767039816295
20.272,16.3280434838062,-82.9644186077183,15.4130623180479,-80.0066085153588
22.411,15.2187460004098,-84.9018229180211,14.5656087238023,-80.9438032606051
24.776,14.1884366182831,-86.6965250514695,13.7138152771519,-81.7958913518827
27.39,13.0201851323805,-88.9581567873917,12.8587029230877,-82.5696594785328
30.28,11.8283437151208,-91.3365991699803,12.0006487707151,-83.2719914605725
33.475,10.7044828040387,-94.1614258064081,11.1402037643865,-83.9090635515383
37.007,9.56300489592123,-96.6064106845006,10.2778349350728,-84.486622246724
40.911,8.41166046162675,-99.1925824518764,9.41400295191755,-85.0099501405979
45.228,7.33265220890879,-101.033015562827,8.54863464282672,-85.4841757777471
50,5.99864939592134,-102.68021596913,7.6822787009714,-85.9136294397817
