1,36.7933863823227,114.420758760396,43.4056577042477,-89.9972406149182
1.106,35.467939045918,115.061842946029,42.5305551667124,-89.9975050767792
1.222,54.3967089569413,58.5427627179524,41.6642335894445,-89.9977419107345
1.351,33.7082779018387,118.321320090733,40.7925507283613,-89.997957523995
1.494,32.307202010477,120.686138722127,39.9186457602203,-89.9981530220328
1.651,31.7513829420314,120.022126342378,39.0507162453695,-89.9983286583385
1.825,30.3734084934327,120.971949230054,38.1804003354466,-89.9984880081736
2.018,30.277995995714,121.652208951226,37.3072344738294,-89.9986326139329
2.231,29.456917935978,122.564445534791,36.4356663066203,-89.9987631622216
2.466,28.0045552699442,122.451221634089,35.5657962674701,-89.9988810279467
2.727,28.8671433622846,121.215766519767,34.6919549541337,-89.9989881242818
3.014,26.9925434880178,117.775874601737,33.8227927536397,-89.9990844774108
3.332,27.2762329571514,119.686653526247,32.9515578587185,-89.9991718532162
3.684,47.3063660121692,127.718945862797,32.0792652830824,-89.9992509812476
4.073,25.6541039218928,120.241900542218,31.2073695119937,-89.9993225177796
4.502,25.081051300909,116.818663235535,30.3375479005338,-89.9993870757255
4.978,25.9550995606479,113.433127540165,29.4645598684628,-89.9994456839928
5.503,22.5812468169583,123.122490288597,28.5936674577651,-89.99949856713
6.083,22.2283398560739,121.482298329189,27.7233013847901,-89.9995463775959
6.725,22.3914784773571,116.297804152515,26.8518119406092,-89.9995896825154
7.435,22.2183863782289,114.001138495373,25.9800382569791,-89.9996288654897
8.219,22.0228216281054,112.624489848895,25.1092781052223,-89.9996642675406
9.086,22.4508809624526,112.209985598293,24.2382030646267,-89.9996963036447
10.045,21.1883389198316,112.725802872896,23.3666588925356,-89.9997252976522
11.105,19.5029868517327,112.848118108069,22.4952864565493,-89.9997515186777
12.277,19.2048312403647,111.174814920209,21.6238125973996,-89.9997752394654
13.572,17.9277797339583,110.980778135857,20.7527806948045,-89.9997966854492
15.004,17.7110496005304,108.740879223103,19.8815166047024,-89.9998160900371
16.587,16.7458368560126,107.606543353696,19.0103008211162,-89.9998336417023
18.337,15.4361374522822,107.105915778892,18.1390920145663,-89.9998495181827
20.272,14.1736591774692,105.477837873246,17.267725763509,-89.9998638819513
22.411,12.9972194720491,104.054268175991,16.3964330023479,-89.9998768736297
24.776,11.9304023963377,101.471639146506,15.5250338673298,-89.9998886266918
27.39,11.0322777680969,99.5258020025293,14.6538170692282,-89.9998992557472
30.28,10.280875635258,98.0784890127253,13.7825402977491,-89.9999088710342
33.475,9.34069593054227,96.1003500015356,12.9112460006309,-89.9999175687802
37.007,8.3980019541821,92.8006779856766,12.039980111981,-89.9999254361314
40.911,7.96268706193776,90.2410859193066,11.1688558099137,-89.9999325515122
45.228,7.16741958675227,89.1071722194433,10.2975100443713,-89.9999389894516
50,5.72523439191299,81.6132757309333,9.42625762759642,-89.9999448122983
