group,mae,rmse,r2,lag_ms,mae_delta,mae_pct_change
exp_S2A2_E2_remove_raw_torque_fast,0.058388796,0.09233203,0.9369347,21.5,0.058388796,0.0
exp_S2A2_E5_assist_proxy_aux,0.061145745,0.09403102,0.9345925,14.0,0.061145745,0.0
exp_S2A2_E6_regime_balanced_sampling,0.06787552,0.10055645,0.92519933,14.5,0.06787552,0.0
exp_S2A2_E8_subject_calibration_probe,0.07000893,0.103770494,0.92034125,19.5,0.07000893,0.0
exp_S2A2_E1_fastslow_split,0.07153312,0.102640755,0.92206633,27.0,0.07153312,0.0
