group,mae,rmse,r2,lag_ms,mae_delta,mae_pct_change
exp_NA_A7_D6_tvcf_roll18_screen_noassist,0.04524936,0.06589362,0.96412677,-29.027777777777775,0.04524936,0.0
exp_NA_A7_D1_cffixed_bigmag16_screen_noassist,0.046756055,0.06757863,0.96223384,-39.49074074074074,0.046756055,0.0
exp_NA_A7_D4_tvcfwide_bigmag16_screen_noassist,0.049816515,0.07390995,0.95553356,-32.68518518518518,0.049816515,0.0
exp_NA_A7_D2_cfadapt_bigmag16_screen_noassist,0.05037059,0.07263538,0.956734,-42.77777777777778,0.05037059,0.0
exp_NA_A7_D3_tvcf_bigmag16_screen_noassist,0.050659616,0.07667535,0.95212644,-40.23148148148148,0.050659616,0.0
exp_NA_A7_D5_tvcf_novel14_screen_noassist,0.05425437,0.08036467,0.9459259,-34.583333333333336,0.05425437,0.0
