1,-0.835459362639639,-67.3203214967326,-0.894172895860405,-64.7487775254716
1.106,-1.58328327720419,-68.482033435251,-1.62259609068948,-66.9040446284135
1.222,-2.40399448611466,-69.4964107969784,-2.36635116424636,-68.8948521595197
1.351,-3.16256513915574,-70.2650382457759,-3.13440684544152,-70.7550509918109
1.494,-3.99752618380784,-71.0547896167859,-3.9214495294751,-72.479061914224
1.651,-4.80331248744125,-71.6121480011075,-4.71748550540983,-74.0564516895909
1.825,-5.67380905205483,-72.5767036280056,-5.52788219055832,-75.5094284599169
2.018,-6.42637523870808,-73.2928107057151,-6.35123947445571,-76.8447067780812
2.231,-7.26560341495708,-74.170077282903,-7.18171013802,-78.0628436774418
2.466,-8.03796731683878,-74.9408974327327,-8.01772368726478,-79.1721578520972
2.727,-8.90717522599602,-75.6561645566134,-8.86354064785009,-80.1873103114591
3.014,-9.70028718850782,-76.2302285931011,-9.70976280036646,-81.1059952396868
3.332,-10.4719576250965,-76.7165974083697,-10.5620871065377,-81.9431029336764
3.684,-11.3907864086477,-77.1623153294015,-11.4188278847877,-82.7042015710197
4.073,-12.035438942527,-77.7938035713774,-12.2779654831327,-83.3945235458212
4.502,-13.0381119770649,-78.2711681329789,-13.1373441042183,-84.0191662531292
4.978,-13.7351567606256,-78.6958763215369,-14.0017376546153,-84.5874840345317
5.503,-14.6093101996313,-78.6135130158812,-14.8656032349533,-85.1012074201005
6.083,-15.4293885675909,-79.5738468186795,-15.7302139513098,-85.5663361466131
6.725,-16.4329978398501,-80.2782086185247,-16.5969820545652,-85.9881398697214
7.435,-17.1481039186353,-81.573354010012,-17.4648878512419,-86.3701715068125
8.219,-18.1641252171263,-82.4679867298027,-18.3324843287331,-86.715618441194
9.086,-18.8309795292176,-82.6848010246335,-19.2009679045436,-87.028427917646
10.045,-19.5281904003988,-83.7226984635954,-20.0703893959035,-87.3116869513896
11.105,-20.2546409558739,-85.1495080496721,-20.9400246472946,-87.5679688126247
12.277,-21.8676862845225,-86.3761666891273,-21.8100764647399,-87.7998977831139
13.572,-22.2647264534308,-86.4647692868676,-22.6799450578414,-88.0096472764401
15.004,-23.309295202964,-87.8519528322633,-23.5502567852003,-88.199477333574
16.587,-24.6396585383236,-89.2861195312261,-24.4206932039096,-88.3712149076239
18.337,-24.8076496374609,-90.1744305430147,-25.2912642068551,-88.5265866258355
20.272,-24.45651942891,-91.0105968234436,-26.162108428528,-88.6671732593546
22.411,-25.4109390362664,-92.9089218434443,-27.0329740472674,-88.7943443147298
24.776,-26.5280140462127,-95.0836199012836,-27.9040236155147,-88.9094012527042
27.39,-27.7152729546159,-97.543965278752,-28.7749544308026,-89.0134622964892
30.28,-28.8142538762987,-100.289425598248,-29.6459971724326,-89.1076039270388
33.475,-29.9260200337468,-103.201266497631,-30.5170999678036,-89.1927662351676
37.007,-31.148707999733,-106.492340057678,-31.3882091640532,-89.2698009762542
40.911,-32.2888116520491,-110.300021623378,-32.2592052708953,-89.3394749294365
45.228,-33.2628226764959,-112.956940043866,-33.1304461134211,-89.4025170517356
50,-34.5946741672458,-119.56018706536,-34.0016126874282,-89.4595372633489
