10,21.6677077633859,-85.6950365891129,21.4702290835381,-57.0048125239243
10.421,20.5596172338603,-88.1811041160367,21.2152170925732,-58.074722028778
10.86,20.3477417722222,-84.2943862193042,20.9540922540327,-59.1260101511356
11.318,20.3722083564234,-87.3759958411267,20.6869377701854,-60.1580770906227
11.795,20.1409338194373,-86.0616534194836,20.4144394058162,-61.1682067829512
12.292,20.402372728568,-89.7163434391506,20.1367147773094,-62.1560841076011
12.81,19.0699965567881,-87.5864074184484,19.8539116173785,-63.1213545879919
13.349,18.5184476377705,-89.3866845299321,19.5667314040511,-64.0619607623575
13.912,20.0610686939746,-91.9584553018083,19.274308284086,-64.98102613783
14.498,20.1410858280251,-93.6031424723419,18.9779024938252,-65.8749348602653
15.109,19.948819822854,-94.1516043185693,18.6772277326731,-66.7450602004641
15.745,19.8741439593245,-95.4330474144745,18.3730108485725,-67.5898568484085
16.408,19.3254823812754,-96.0190610653126,18.0650204542951,-68.4105812515556
17.1,18.7054572997472,-96.0117012445347,17.7530895975173,-69.2081957242686
17.82,18.2735127225257,-96.8948859521802,17.4384032150532,-69.9803208471004
18.571,17.6096802407518,-96.7730761321657,17.1203737746664,-70.7291082857369
19.353,17.0713863805566,-96.9988751948717,16.7997326944465,-71.4535293146351
20.169,16.5292991496521,-97.6312015484848,16.4759855020417,-72.1553955195834
21.018,15.905289561567,-97.0600124500923,16.1502468786615,-72.8330320891311
21.904,15.270072842385,-97.6341588306176,15.8216987646915,-73.4888871733688
22.827,14.8464569409387,-98.1358649973173,15.4910737967354,-74.1221975060968
23.789,14.3680553844667,-97.8897259384796,15.1583627004207,-74.7337342322662
24.791,14.0797195592064,-98.8049091361989,14.8239185764072,-75.3236049784734
25.835,13.8163621458473,-99.3185796585055,14.4877622213327,-75.8925352950624
26.924,13.344906519229,-99.8073835572793,14.1496379523663,-76.4416612079998
28.058,13.077298613028,-100.323335258173,13.8102404963222,-76.9705697076848
29.24,12.7464674784974,-100.526781489926,13.4693487403376,-77.4803347726707
30.472,12.4975465639783,-101.135042530298,13.1270756645529,-77.9714740285533
31.756,12.137543067412,-101.642046245125,12.78354898905,-78.4444821426539
33.094,11.9119378342104,-101.619556898957,12.4389082694815,-78.8998380231033
34.488,11.5283518740465,-102.261784257993,12.0933022239219,-79.3380103369329
35.941,11.184015660596,-102.588826634606,11.7466522597534,-79.7597404975043
37.455,10.9026772323561,-103.16321440331,11.3991450180199,-80.1654234600742
39.033,10.5684045704111,-104.239902296879,11.0507513455527,-80.5557001174239
40.678,10.1017606277581,-103.734345303424,10.7014743443719,-80.9311463026876
42.392,9.71111390895126,-105.952107633338,10.3515452013164,-81.2920838547394
44.178,8.87609680095552,-105.310228918215,10.0009955026286,-81.6390431645648
46.039,7.7653244035241,-101.839265332837,9.64987857517563,-81.9725155914516
47.979,7.76127258343005,-97.6325764965704,9.2980882164291,-82.2931201824518
50,8.06952620468776,-96.1804843833791,8.94590273243198,-82.601109287391
