group,mae,rmse,r2,lag_ms,mae_delta,mae_pct_change
exp_NA_A2_L2_z2dvel14_screen_noassist,0.058193307,0.08064323,0.9454761,-16.25,0.058193307,0.0
exp_NA_A2_L5_z2dvel12_screen_noassist,0.060387682,0.08395005,0.9433438,-26.296296296296294,0.060387682,0.0
exp_NA_A2_L4_z2dnoanchor10_screen_noassist,0.06041275,0.084028535,0.94090015,-13.75,0.06041275,0.0
exp_NA_A2_L1_z2d12_screen_noassist,0.06352476,0.08706606,0.9389729,-17.037037037037038,0.06352476,0.0
exp_NA_A2_L3_z2dlinvel10_screen_noassist,0.06790677,0.09519136,0.92668134,-24.444444444444446,0.06790677,0.0
exp_NA_A2_L6_z2dsub14_screen_noassist,0.07190458,0.0972805,0.9226951,-23.009259259259256,0.07190458,0.0
