archive,channels,config_path,distill_weight,exp_name,experiment_dir,gru_hidden,host_latency_ms,input_groups,input_lpf,kernel_size,lag_ms,model_type,n_input_channels,n_input_groups,n_params,output_vars,prior_loss_weight,residual_skip,season,seed,smoothness,target_transform,test_mae,test_r2,test_rmse,test_subject,window,y_delay
archive_season1,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/baseline.yaml,,baseline,baseline_Test-m2_S008_seed42,32,2.4344,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.010542823933064938,,0.02885955199599266,m2_S008,,5
archive_round3,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/archive_round3/exp_F1_global_acc_additive.yaml,,exp_F1_global_acc_additive,exp_F1_global_acc_additive_Test-m2_S008_seed42,32,2.4276,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,35,9,409287,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.010667824186384678,,0.028592748567461967,m2_S008,,5
archive_round4,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/archive_round4/exp_A1_smooth_loss_light.yaml,,exp_A1_smooth_loss_light,exp_A1_smooth_loss_light_Test-m2_S008_seed42,32,2.5291,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409157,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.011177187785506248,,0.027923395857214928,m2_S008,,5
archive_4,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_4/exp_A1_a5_repro.yaml,,exp_A1_a5_repro,exp_A1_a5_repro_Test-m2_S008_seed42,32,2.6564,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,409793,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01124691404402256,,0.03038874641060829,m2_S008,,5
archive_2,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_2/exp_A5_bodyframe_plus_imuint.yaml,,exp_A5_bodyframe_plus_imuint,exp_A5_bodyframe_plus_imuint_Test-m2_S008_seed42,32,2.4362,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,409793,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01124691404402256,,0.03038874641060829,m2_S008,,5
archive_5,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_5/exp_S2A5_A1_a5_repro.yaml,,exp_S2A5_A1_a5_repro,exp_S2A5_A1_a5_repro_Test-m2_S008_seed42,32,2.3882,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,409793,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01124691404402256,,0.03038874641060829,m2_S008,,5
archive_6,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_6/exp_S2A6_A1_a5_repro.yaml,,exp_S2A6_A1_a5_repro,exp_S2A6_A1_a5_repro_Test-m2_S008_seed42,32,4.0923,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,409793,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01124691404402256,,0.03038874641060829,m2_S008,,5
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_1/exp_S2_imu_speed_only.yaml,,exp_S2_imu_speed_only,exp_S2_imu_speed_only_Test-m2_S008_seed42,32,2.5721,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,38,10,409793,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01124691404402256,,0.03038874641060829,m2_S008,,5
archive_round7,None,configs/archive_season1/archive_round7/exp_A1_smooth_001_tw.yaml,,exp_A1_smooth_001_tw,exp_A1_smooth_001_tw_Test-m2_S008_seed42,,2.4557,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.011346599087119102,,0.02935187891125679,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_A2_smooth_005_tw.yaml,,exp_A2_smooth_005_tw,exp_A2_smooth_005_tw_Test-m2_S008_seed42,,2.443,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.011346599087119102,,0.02935187891125679,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_A3_smooth_002_tw.yaml,,exp_A3_smooth_002_tw,exp_A3_smooth_002_tw_Test-m2_S008_seed42,,2.4624,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.011346599087119102,,0.02935187891125679,m2_S008,,
archive_round6,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/archive_round6/exp_E2_augment_time_warp.yaml,,exp_E2_augment_time_warp,exp_E2_augment_time_warp_Test-m2_S008_seed42,32,2.4355,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,409025,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.011346599087119102,,0.02935187891125679,m2_S008,,5
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_D2_gacc_lpf10_deep.yaml,,exp_D2_gacc_lpf10_deep,exp_D2_gacc_lpf10_deep_Test-m2_S008_seed42,,3.0974,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,10.0,,,TCN,35,9,738433,,,False,archive_season1,42,,,0.011780018918216228,,0.03000488691031933,m2_S008,,
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_D3_gacc_smooth_lpf_deep.yaml,,exp_D3_gacc_smooth_lpf_deep,exp_D3_gacc_smooth_lpf_deep_Test-m2_S008_seed42,,3.0853,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,10.0,,,TCN,35,9,738433,,,False,archive_season1,42,,,0.011780018918216228,,0.03000488691031933,m2_S008,,
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_B2_smooth_lpf15_deep.yaml,,exp_B2_smooth_lpf15_deep,exp_B2_smooth_lpf15_deep_Test-m2_S008_seed42,,3.1558,,15.0,,,TCN,0,0,738241,,,False,archive_season1,42,,,0.012294537387788296,,0.03097604028880596,m2_S008,,
archive_round5,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round5/exp_D4_input_lpf_deep.yaml,,exp_D4_input_lpf_deep,exp_D4_input_lpf_deep_Test-m2_S008_seed42,,3.1103,,15.0,,,TCN,0,0,738241,,,False,archive_season1,42,,,0.012294537387788296,,0.03097604028880596,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_E4_kernel9_lpf10_tw.yaml,,exp_E4_kernel9_lpf10_tw,exp_E4_kernel9_lpf10_tw_Test-m2_S008_seed42,,2.4358,,10.0,9,,TCN,0,0,712385,,,False,archive_season1,42,,,0.012573729269206524,,0.030936943367123604,m2_S008,,
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_C4_causal_full_smooth.yaml,,exp_C4_causal_full_smooth,exp_C4_causal_full_smooth_Test-m2_S008_seed42,,3.2087,,10.0,,,CausalSmoothTCN_GRU,0,0,738593,,,False,archive_season1,42,,,0.012661539018154144,,0.029944032430648804,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_B1_grf_impulse.yaml,,exp_B1_grf_impulse,exp_B1_grf_impulse_Test-m2_S008_seed42,,2.4583,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:2,,,,TCN,36,10,409409,,,False,archive_season1,42,,,0.012666272930800915,,0.031729161739349365,m2_S008,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10.yaml,,exp_multistep_H10,exp_multistep_H10_Test-m1_S011_seed42,,2.618,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_ema_a090.yaml,,exp_multistep_H10_ema_a090,exp_multistep_H10_ema_a090_Test-m1_S011_seed42,,2.4828,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_overlap_mean.yaml,,exp_multistep_H10_overlap_mean,exp_multistep_H10_overlap_mean_Test-m1_S011_seed42,,2.5268,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_overlap_median.yaml,,exp_multistep_H10_overlap_median,exp_multistep_H10_overlap_median_Test-m1_S011_seed42,,2.5121,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_overlap_wmean.yaml,,exp_multistep_H10_overlap_wmean,exp_multistep_H10_overlap_wmean_Test-m1_S011_seed42,,2.5362,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_smooth_lam001.yaml,,exp_multistep_H10_smooth_lam001,exp_multistep_H10_smooth_lam001_Test-m1_S011_seed42,,2.5567,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_smooth_lam01.yaml,,exp_multistep_H10_smooth_lam01,exp_multistep_H10_smooth_lam01_Test-m1_S011_seed42,,2.4795,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H10_smooth_lam05.yaml,,exp_multistep_H10_smooth_lam05,exp_multistep_H10_smooth_lam05_Test-m1_S011_seed42,,2.5333,,,,,TCN,0,0,401766,,,False,archive_season1,42,,,0.012694238685071468,,0.027820266783237457,m1_S011,,
archive_round4,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/archive_round4/exp_B1_kernel_9.yaml,,exp_B1_kernel_9,exp_B1_kernel_9_Test-m2_S008_seed42,32,2.4779,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,9,,TCN_GRU,34,9,712385,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.01286817155778408,,0.0332142598927021,m2_S008,,5
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_B1_smooth_lpf10_deep.yaml,,exp_B1_smooth_lpf10_deep,exp_B1_smooth_lpf10_deep_Test-m2_S008_seed42,,3.2907,,10.0,,,TCN,0,0,738241,,,False,archive_season1,42,,,0.013065990060567856,,0.033124372363090515,m2_S008,,
archive_round6,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round6/exp_D3_input_lpf_deep_10.yaml,,exp_D3_input_lpf_deep_10,exp_D3_input_lpf_deep_10_Test-m2_S008_seed42,32,3.2471,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,10.0,5,,TCN_GRU,34,9,738241,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.013065990060567856,,0.033124372363090515,m2_S008,,5
archive_round6,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/archive_round6/exp_A1_com_chain_v2.yaml,,exp_A1_com_chain_v2,exp_A1_com_chain_v2_Test-m2_S008_seed42,32,2.4196,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:1,,5,,TCN_GRU,35,10,409217,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.013219926506280899,,0.03218649700284004,m2_S008,,5
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_F1_ultimate_smooth.yaml,,exp_F1_ultimate_smooth,exp_F1_ultimate_smooth_Test-m2_S008_seed42,,3.3593,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,10.0,,,CausalSmoothTCN_GRU,35,9,738785,,,False,archive_season1,42,,,0.013224495574831963,,0.03290295600891113,m2_S008,,
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_1/baseline_modelbased.yaml,,baseline_modelbased,baseline_modelbased_Test-m2_S008_seed42,32,2.4504,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,39,11,409985,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01327191386371851,,0.03820059821009636,m2_S008,,5
archive_2,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_2/exp_B1_dualphysics_baseline.yaml,,exp_B1_dualphysics_baseline,exp_B1_dualphysics_baseline_Test-m2_S008_seed42,32,2.5442,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,39,11,409985,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01327191386371851,,0.03820059821009636,m2_S008,,5
archive_round7,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round7/exp_B3_lpf10_tw_deep.yaml,,exp_B3_lpf10_tw_deep,exp_B3_lpf10_tw_deep_Test-m2_S008_seed42,,3.154,,10.0,,,TCN,0,0,738241,,,False,archive_season1,42,,,0.013579027727246284,,0.03283395990729332,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_B3_stance_ratio.yaml,,exp_B3_stance_ratio,exp_B3_stance_ratio_Test-m2_S008_seed42,,3.3989,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:2,,,,TCN,36,10,409409,,,False,archive_season1,42,,,0.013759221881628036,,0.03371761366724968,m2_S008,,
archive_round5,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round5/exp_C5_smooth_deep_tcn.yaml,,exp_C5_smooth_deep_tcn,exp_C5_smooth_deep_tcn_Test-m2_S008_seed42,,3.1912,,,,,CausalSmoothTCN_GRU,0,0,738593,,,False,archive_season1,42,,,0.013779675588011742,,0.030892785638570786,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_F4_output_lpf_1hz.yaml,,exp_F4_output_lpf_1hz,exp_F4_output_lpf_1hz_Test-m2_S008_seed42,,2.4534,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.013795950450003147,,0.03178374841809273,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_E2_huber005_smooth_tw.yaml,,exp_E2_huber005_smooth_tw,exp_E2_huber005_smooth_tw_Test-m2_S008_seed42,,2.4533,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.013858450576663017,,0.03406433016061783,m2_S008,,
archive_round8,None,configs/archive_season1/archive_round8/exp_C2_noise_010.yaml,,exp_C2_noise_010,exp_C2_noise_010_Test-m2_S008_seed42,,2.4318,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.013945369981229305,,0.03760194778442383,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_D4_gacc_tw_smooth.yaml,,exp_D4_gacc_tw_smooth,exp_D4_gacc_tw_smooth_Test-m2_S008_seed42,,2.4938,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,,,TCN,35,9,409217,,,False,archive_season1,42,,,0.014027578756213188,,0.03190087154507637,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_A1_com_chain_v.yaml,,exp_A1_com_chain_v,exp_A1_com_chain_v_Test-m2_S008_seed42,,2.4357,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:1,,,,TCN,35,10,409217,,,False,archive_season1,42,,,0.014113741926848888,,0.034378062933683395,m2_S008,,
archive_round5,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round5/exp_A3_com_chain_deep.yaml,,exp_A3_com_chain_deep,exp_A3_com_chain_deep_Test-m2_S008_seed42,,3.2668,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:1,,,,TCN,35,10,738433,,,False,archive_season1,42,,,0.014278855174779892,,0.035267423838377,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_E3_kernel9_smooth.yaml,,exp_E3_kernel9_smooth,exp_E3_kernel9_smooth_Test-m2_S008_seed42,,2.4312,,,9,,TCN,0,0,712385,,,False,archive_season1,42,,,0.014279326424002647,,0.03547949343919754,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_A2_com_chain_full.yaml,,exp_A2_com_chain_full,exp_A2_com_chain_full_Test-m2_S008_seed42,,2.4402,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2|derived:4,,,,TCN,38,10,409793,,,False,archive_season1,42,,,0.014592919498682022,,0.035303983837366104,m2_S008,,
archive_season1,"[32, 32, 64, 64, 128, 128]",configs/archive_season1/baseline.yaml,,baseline,baseline_Test-m1_S011_seed42,32,2.4809,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,401181,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.01460573635995388,,0.029154136776924133,m1_S011,,5
archive_round1,None,configs/archive_season1/archive_round1/exp_single_ema_a080.yaml,,exp_single_ema_a080,exp_single_ema_a080_Test-m1_S011_seed42,,2.4842,,,,,TCN,0,0,401181,,,False,archive_season1,42,,,0.01460573635995388,,0.029154136776924133,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_single_ema_a090.yaml,,exp_single_ema_a090,exp_single_ema_a090_Test-m1_S011_seed42,,2.5628,,,,,TCN,0,0,401181,,,False,archive_season1,42,,,0.01460573635995388,,0.029154136776924133,m1_S011,,
archive_round1,None,configs/archive_season1/archive_round1/exp_single_ema_a095.yaml,,exp_single_ema_a095,exp_single_ema_a095_Test-m1_S011_seed42,,2.5351,,,,,TCN,0,0,401181,,,False,archive_season1,42,,,0.01460573635995388,,0.029154136776924133,m1_S011,,
archive_5,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_5/exp_S2A5_B1_fusion_imuint.yaml,,exp_S2A5_B1_fusion_imuint,exp_S2A5_B1_fusion_imuint_Test-m2_S008_seed42,32,2.5825,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,409892,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.014742136932909489,,0.03958956524729729,m2_S008,,5
archive_6,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_6/exp_S2A6_A2_fusion_imuint_repro.yaml,,exp_S2A6_A2_fusion_imuint_repro,exp_S2A6_A2_fusion_imuint_repro_Test-m2_S008_seed42,32,4.0771,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,FusionTCN_GRU,38,10,409892,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.014742136932909489,,0.03958956524729729,m2_S008,,5
archive_round7,None,configs/archive_season1/archive_round7/exp_D1_gacc_smooth.yaml,,exp_D1_gacc_smooth,exp_D1_gacc_smooth_Test-m2_S008_seed42,,2.4794,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:5|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,,,TCN,35,9,409217,,,False,archive_season1,42,,,0.014748147688806057,,0.031935375183820724,m2_S008,,
archive_1,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_1/baseline_bodyframe.yaml,,baseline_bodyframe,baseline_bodyframe_Test-m2_S008_seed42,32,2.4884,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,409601,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01491913478821516,,0.04177085682749748,m2_S008,,5
archive_2,"[32, 32, 64, 64, 128, 128]",configs/archive_season2/archive_2/exp_A3_bodyframe_imu_only.yaml,,exp_A3_bodyframe_imu_only,exp_A3_bodyframe_imu_only_Test-m2_S008_seed42,32,2.4519,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,37,9,409601,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.01491913478821516,,0.04177085682749748,m2_S008,,5
archive_round1,None,configs/archive_season1/archive_round1/exp_multistep_H05.yaml,,exp_multistep_H05,exp_multistep_H05_Test-m1_S011_seed42,,2.5161,,,,,TCN,0,0,401441,,,False,archive_season1,42,,,0.015098814852535725,,0.02972503937780857,m1_S011,,
archive_round8,None,configs/archive_season1/archive_round8/exp_A1_input_lpf_5hz.yaml,,exp_A1_input_lpf_5hz,exp_A1_input_lpf_5hz_Test-m2_S008_seed42,,2.4709,,5.0,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.015191606245934963,,0.03598896414041519,m2_S008,,
archive_round7,None,configs/archive_season1/archive_round7/exp_C1_causal_smooth_loss.yaml,,exp_C1_causal_smooth_loss,exp_C1_causal_smooth_loss_Test-m2_S008_seed42,,2.5231,,,,,CausalSmoothTCN_GRU,0,0,409377,,,False,archive_season1,42,,,0.015410001389682293,,0.033805664628744125,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_C2_causal_smooth_head.yaml,,exp_C2_causal_smooth_head,exp_C2_causal_smooth_head_Test-m2_S008_seed42,,2.517,,,,,CausalSmoothTCN_GRU,0,0,409377,,,False,archive_season1,42,,,0.015410001389682293,,0.033805664628744125,m2_S008,,
archive_round5,None,configs/archive_season1/archive_round5/exp_B4_all_leading.yaml,,exp_B4_all_leading,exp_B4_all_leading_Test-m2_S008_seed42,,2.4412,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:5|forceplate/grf/right:5|sub_info:2|derived:6,,,,TCN,42,10,410561,,,False,archive_season1,42,,,0.01545849908143282,,0.034569151699543,m2_S008,,
archive_round1,None,configs/archive_season1/archive_round1/exp_tcn_gru_head_h64.yaml,,exp_tcn_gru_head_h64,exp_tcn_gru_head_h64_Test-m1_S004_seed42,64,2.5895,,,,,TCN_GRU,0,0,430045,,,False,archive_season1,42,,,0.015507911331951618,,0.028294933959841728,m1_S004,,
archive_2,"[64, 64, 128, 128, 256, 256]",configs/archive_season2/archive_2/exp_D3_dualphysics_wide_model.yaml,,exp_D3_dualphysics_wide_model,exp_D3_dualphysics_wide_model_Test-m2_S008_seed42,64,2.5163,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|derived/body_frame_imu:7|derived/model_com_speed:1|derived/imu_integrated_speed:1|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,39,11,1618689,treadmill/left/speed_leftbelt,,False,archive_season2,42,,,0.015586772933602333,,0.040271464735269547,m2_S008,,5
archive_round4,"[32, 32, 32, 64, 64, 64, 128, 128]",configs/archive_season1/archive_round4/exp_B3_deep_tcn.yaml,,exp_B3_deep_tcn,exp_B3_deep_tcn_Test-m2_S008_seed42,32,3.1121,mocap/kin_q:6|mocap/kin_q:6|mocap/kin_q:6|robot/back_imu:4|robot/left:1|robot/right:1|forceplate/grf/left:4|forceplate/grf/right:4|sub_info:2,,5,,TCN_GRU,34,9,460801,treadmill/left/speed_leftbelt,,False,archive_season1,42,,,0.015843292698264122,,0.03497422859072685,m2_S008,,5
archive_round8,None,configs/archive_season1/archive_round8/exp_C1_noise_005.yaml,,exp_C1_noise_005,exp_C1_noise_005_Test-m2_S008_seed42,,2.4309,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.0160953588783741,,0.03874916583299637,m2_S008,,
archive_round5,"[32, 32, 64, 64, 128, 128, 128, 128]",configs/archive_season1/archive_round5/exp_C4_freq_deep_tcn.yaml,,exp_C4_freq_deep_tcn,exp_C4_freq_deep_tcn_Test-m2_S008_seed42,,3.0778,,,,,TCN,0,0,738241,,,False,archive_season1,42,,,0.01612325757741928,,0.03600207343697548,m2_S008,,
archive_round8,None,configs/archive_season1/archive_round8/exp_B1_lpf_accel_only.yaml,,exp_B1_lpf_accel_only,exp_B1_lpf_accel_only_Test-m2_S008_seed42,,2.4141,,,,,TCN,0,0,409025,,,False,archive_season1,42,,,0.016418971121311188,,0.03701252117753029,m2_S008,,
